,cve_id,publish_date,cvss_score,access_level,complexity,product_type,vendor,product,references,num_exploits,exploits,has_patch,dirty,gentoo_opensuse_rustsec,oracle,apple,ibm,ubuntu,debian,android,android_pixel,bugzilla_redhat,microsoft,adobe,cisco,zerodayinitiative,fedoraproject,earliest_patch
9214,CVE-2020-12762,2020-05-09,6.8,Remote,Medium,Application,Json-c Project,Json-c,"['https://security.netapp.com/advisory/ntap-20210521-0001/'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00034.html'
 'https://usn.ubuntu.com/4360-4/'
 'https://security.gentoo.org/glsa/202006-13'
 'https://lists.debian.org/debian-lts-announce/2020/07/msg00031.html'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00032.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/W226TSCJBEOXDUFVKNWNH7ETG7AR6MCS/'
 'https://usn.ubuntu.com/4360-1/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/CBR36IXYBHITAZFB5PFBJTED22WO5ONB/'
 'https://www.debian.org/security/2020/dsa-4741'
 'https://github.com/rsyslog/libfastjson/issues/161'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/CQQRRGBQCAWNCCJ2HN3W5SSCZ4QGMXQI/'
 'https://github.com/json-c/json-c/pull/592']",0,[],1,1,2020-06-15,,,,2020-05-14,2020-08-05,,,,,,,,,2020-05-14
9215,CVE-2020-12763,2020-05-13,7.5,Remote,Low,,,,['https://payatu.com/blog/munawwar/trendNet-wireless-camera-buffer-overflow-vulnerability'],0,[],0,0,,,,,,,,,,,,,,,
9216,CVE-2020-12764,2020-05-09,5.0,Remote,Low,Application,Solis,Gnuteca,['https://github.com/BrunoBulle/GNUTeca3.8/blob/master/README.md'],0,[],0,0,,,,,,,,,,,,,,,
9217,CVE-2020-12765,2020-05-09,5.0,Remote,Low,Application,Solis,Miolo,['https://github.com/BrunoBulle/Miolo_2.0/blob/master/README.md'],0,[],0,0,,,,,,,,,,,,,,,
9218,CVE-2020-12766,2020-05-09,7.5,Remote,Low,Application,Solis,Gnuteca,['https://github.com/BrunoBulle/GNUTeca_3.8-SQL_Inj/blob/master/README.md'],0,[],0,0,,,,,,,,,,,,,,,
9219,CVE-2020-12767,2020-05-09,2.1,Local,Low,OS,Debian,Debian Linux,"['https://github.com/libexif/libexif/issues/31'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00016.html'
 'https://usn.ubuntu.com/4358-1/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00017.html'
 'https://security.gentoo.org/glsa/202007-05']",0,[],1,1,2020-06-11,,,,2020-05-13,,,,,,,,,,2020-05-13
9220,CVE-2020-12768,2020-05-09,2.1,Local,Low,OS,Linux,Linux Kernel,"['https://usn.ubuntu.com/4412-1/' 'https://usn.ubuntu.com/4411-1/'
 'https://usn.ubuntu.com/4413-1/'
 'https://www.debian.org/security/2020/dsa-4699'
 'https://bugzilla.suse.com/show_bug.cgi?id=1171736#c3'
 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=d80b64ff297e40c2b6f7d7abc1b3eba70d22a068'
 'https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.6']",0,[],1,1,,,,,2020-07-02,2020-06-09,,,,,,,,,2020-06-09
9221,CVE-2020-12769,2020-05-09,4.9,Local,Low,OS,Linux,Linux Kernel,"['https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00022.html'
 'https://usn.ubuntu.com/4391-1/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00008.html'
 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=19b61392c5a852b4e8a0bf35aecb969983c5932d'
 'https://security.netapp.com/advisory/ntap-20200608-0001/'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html'
 'https://lkml.org/lkml/2020/2/3/559'
 'https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.4.17']",0,[],1,1,2020-06-13,,,,2020-06-11,,,,,,,,,,2020-06-11
9222,CVE-2020-12770,2020-05-09,4.6,Local,Low,OS,Fedoraproject,Fedora,"['https://lkml.org/lkml/2020/4/13/870'
 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=83c6f2390040f188cc25b270b4befeb5628c1aee'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/R54VC7B6MDYKP57AWC2HN7AUJYH62RKI/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/ES5C6ZCMALBEBMKNNCTBSLLSYGFZG3FF/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/IO5XIQSRI747P4RVVTNX7TUPEOCF4OPU/'
 'https://security.netapp.com/advisory/ntap-20200608-0001/'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html'
 'https://www.debian.org/security/2020/dsa-4699'
 'https://www.debian.org/security/2020/dsa-4698'
 'https://usn.ubuntu.com/4413-1/' 'https://usn.ubuntu.com/4411-1/'
 'https://usn.ubuntu.com/4412-1/' 'https://usn.ubuntu.com/4419-1/'
 'https://usn.ubuntu.com/4414-1/']",0,[],1,1,,,,,2020-07-06,2020-06-09,,,,,,,,,2020-06-09
9223,CVE-2020-12771,2020-05-09,4.9,Local,Low,OS,Linux,Linux Kernel,"['http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00009.html'
 'https://www.oracle.com/security-alerts/cpuApr2021.html'
 'https://usn.ubuntu.com/4485-1/'
 'https://lists.debian.org/debian-lts-announce/2020/10/msg00034.html'
 'https://lists.debian.org/debian-lts-announce/2020/10/msg00032.html'
 'https://lkml.org/lkml/2020/4/26/87' 'https://usn.ubuntu.com/4483-1/'
 'https://usn.ubuntu.com/4462-1/' 'https://usn.ubuntu.com/4465-1/'
 'https://usn.ubuntu.com/4463-1/'
 'https://lists.debian.org/debian-lts-announce/2020/08/msg00019.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00071.html'
 'https://security.netapp.com/advisory/ntap-20200608-0001/']",0,[],1,1,2020-08-06,2021-04-20,,,2020-08-18,,,,,,,,,,2020-08-06
9224,CVE-2020-12772,2020-05-12,6.8,Remote,Medium,,,,['https://github.com/theart42/cves/blob/master/cve-2020-12772/CVE-2020-12772.md'],0,[],0,0,,,,,,,,,,,,,,,
9225,CVE-2020-12773,2020-06-08,6.5,Remote,Low,OS,Realtek,Adsl Router Soc Firmware,['https://www.twcert.org.tw/tw/cp-132-3681-2a3f6-1.html'],0,[],0,0,,,,,,,,,,,,,,,
9226,CVE-2020-12774,2020-07-22,4.6,Local,Low,,,,['https://www.twcert.org.tw/tw/cp-132-3802-27204-1.html'],0,[],0,0,,,,,,,,,,,,,,,
9227,CVE-2020-12776,2020-09-01,9.0,Remote,Low,Application,Openfind,Mail2000,['https://www.twcert.org.tw/tw/cp-132-3897-01d73-1.html'],0,[],0,0,,,,,,,,,,,,,,,
9228,CVE-2020-12777,2020-08-10,5.0,Remote,Low,Application,Combodo,Itop,"['https://www.twcert.org.tw/tw/cp-132-3833-46ae7-1.html'
 'https://github.com/Combodo/iTop/security/advisories/GHSA-88fq-r22m-64q2']",0,[],0,0,,,,,,,,,,,,,,,
9229,CVE-2020-12778,2020-08-10,4.3,Remote,Medium,Application,Combodo,Itop,"['https://www.twcert.org.tw/tw/cp-132-3834-591e2-1.html'
 'https://github.com/Combodo/iTop/security/advisories/GHSA-8vpf-8vjh-5fcv']",0,[],0,0,,,,,,,,,,,,,,,
9230,CVE-2020-12779,2020-08-10,3.5,Remote,Medium,Application,Combodo,Itop,"['https://www.twcert.org.tw/tw/cp-132-3835-e8e8f-1.html'
 'https://github.com/Combodo/iTop/security/advisories/GHSA-qqrf-j8qv-g247']",0,[],0,0,,,,,,,,,,,,,,,
9231,CVE-2020-12780,2020-08-10,5.0,Remote,Low,Application,Combodo,Itop,"['https://www.twcert.org.tw/tw/cp-132-3836-47d6c-1.html'
 'https://github.com/Combodo/iTop/security/advisories/GHSA-97cw-cjxc-9x78']",0,[],0,0,,,,,,,,,,,,,,,
9232,CVE-2020-12781,2020-08-10,6.8,Remote,Medium,Application,Combodo,Itop,"['https://www.twcert.org.tw/tw/cp-132-3837-050db-1.html'
 'https://github.com/Combodo/iTop/security/advisories/GHSA-34rq-vfmf-gg5v']",0,[],0,0,,,,,,,,,,,,,,,
9233,CVE-2020-12782,2020-06-23,7.5,Remote,Low,Application,Openfind,Mailaudit,['https://www.twcert.org.tw/tw/cp-132-3688-271ea-1.html'],0,[],0,0,,,,,,,,,,,,,,,
9234,CVE-2020-12783,2020-05-11,5.0,Remote,Low,Application,Exim,Exim,"['https://git.exim.org/exim.git/commit/57aa14b216432be381b6295c312065b2fd034f86'
 'https://git.exim.org/exim.git/commit/a04174dc2a84ae1008c23b6a7109e7fa3fb7b8b0'
 'https://bugs.exim.org/show_bug.cgi?id=2571'
 'https://www.debian.org/security/2020/dsa-4687'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00017.html'
 'https://usn.ubuntu.com/4366-1/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/M7Z5UG6ZIG32V7M4PP3BCC65C27EWK7G/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/F6IQQ2SERFUD4WMRSX6XYDNK7Q4GPT7Y/'
 'http://www.openwall.com/lists/oss-security/2021/05/04/7']",0,[],1,1,,,,,2020-05-19,2020-05-16,,,,,,,,,2020-05-16
9235,CVE-2020-12784,2020-05-11,5.0,Remote,Low,Application,Cpanel,Cpanel,"['https://documentation.cpanel.net/display/CL/86+Change+Log'
 'https://news.cpanel.com/cpanel-tsr-2020-0002-full-disclosure/']",0,[],0,0,,,,,,,,,,,,,,,
9236,CVE-2020-12785,2020-05-11,5.5,Remote,Low,Application,Cpanel,Cpanel,"['https://documentation.cpanel.net/display/CL/86+Change+Log'
 'https://news.cpanel.com/cpanel-tsr-2020-0002-full-disclosure/']",0,[],0,0,,,,,,,,,,,,,,,
9237,CVE-2020-12787,2020-09-14,4.3,Remote,Medium,,,,['https://labs.f-secure.com/advisories/microchip-atsama5-soc-multiple-vulnerabilities/'],0,[],0,0,,,,,,,,,,,,,,,
9238,CVE-2020-12788,2020-09-14,5.0,Remote,Low,,,,['https://labs.f-secure.com/advisories/microchip-atsama5-soc-multiple-vulnerabilities/'],0,[],0,0,,,,,,,,,,,,,,,
9239,CVE-2020-12789,2020-09-14,4.3,Remote,Medium,,,,['https://labs.f-secure.com/advisories/microchip-atsama5-soc-multiple-vulnerabilities/'],0,[],0,0,,,,,,,,,,,,,,,
9240,CVE-2020-12790,2020-05-11,5.0,Remote,Low,Application,Nystudio107,Seomatic,"['https://github.com/nystudio107/craft-seomatic/releases/tag/3.2.49'
 'https://github.com/nystudio107/craft-seomatic/blob/v3/CHANGELOG.md#3249---20200324'
 'https://github.com/nystudio107/craft-seomatic/commit/82f4a25b28fd622393da6592dc9e5ccee7fc5be3#diff-52fd042c50432133a00a8f840f4a6165'
 'https://isec.pl/en/vulnerabilities/isec-0028-seomatic-ssti-23032020.txt']",0,[],0,0,,,,,,,,,,,,,,,
9241,CVE-2020-12797,2020-06-11,5.0,Remote,Low,Application,Hashicorp,Consul,"['https://github.com/hashicorp/consul/pull/8047'
 'https://github.com/hashicorp/consul/blob/v1.7.4/CHANGELOG.md'
 'https://github.com/hashicorp/consul/blob/v1.6.6/CHANGELOG.md']",0,[],0,0,,,,,,,,,,,,,,,
9242,CVE-2020-12798,2020-05-15,4.6,Local,Low,,,,"['http://packetstormsecurity.com/files/157715/Cellebrite-UFED-7.5.0.845-Desktop-Escape-Privilege-Escalation.html'
 'https://github.com/thatguylevel' 'https://twitter.com/thatguylevel'
 'https://korelogic.com/Resources/Advisories/KL-001-2020-002.txt'
 'https://korelogic.com/advisories.html']",0,[],0,0,,,,,,,,,,,,,,,
9243,CVE-2020-12800,2020-06-08,7.5,Remote,Low,Application,Codedropz,Drag And Drop Multiple File Upload - Contact Form 7,"['https://packetstormsecurity.com/files/157951/WordPress-Drag-And-Drop-Multi-File-Uploader-Remote-Code-Execution.html'
 'https://wordpress.org/plugins/drag-and-drop-multiple-file-upload-contact-form-7/#developers']",0,[],0,0,,,,,,,,,,,,,,,
9244,CVE-2020-12801,2020-05-18,5.0,Remote,Low,Application,Libreoffice,Libreoffice,"['https://www.libreoffice.org/about-us/security/advisories/CVE-2020-12801'
 'http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00011.html']",0,[],1,1,2020-06-08,,,,,,,,,,,,,,2020-06-08
9245,CVE-2020-12802,2020-06-08,4.3,Remote,Medium,OS,Fedoraproject,Fedora,"['https://www.libreoffice.org/about-us/security/advisories/CVE-2020-12802'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/PQIBAKXD7VO5IGBD7ZMH3GGBNR5R2IOA/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00042.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00058.html']",0,[],1,1,2020-08-16,,,,,,,,,,,,,,2020-08-16
9246,CVE-2020-12803,2020-06-08,4.3,Remote,Medium,OS,Fedoraproject,Fedora,"['https://www.libreoffice.org/about-us/security/advisories/CVE-2020-12803'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/PQIBAKXD7VO5IGBD7ZMH3GGBNR5R2IOA/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00042.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00058.html']",0,[],1,1,2020-08-16,,,,,,,,,,,,,,2020-08-16
9247,CVE-2020-12811,2020-09-24,4.3,Remote,Medium,Application,Fortinet,Fortianalyzer,['https://fortiguard.com/advisory/FG-IR-20-005'],0,[],0,0,,,,,,,,,,,,,,,
9248,CVE-2020-12812,2020-07-24,7.5,Remote,Low,OS,Fortinet,Fortios,['https://fortiguard.com/psirt/FG-IR-19-283'],0,[],0,0,,,,,,,,,,,,,,,
9249,CVE-2020-12815,2020-09-24,3.5,Remote,Medium,Application,Fortinet,Fortianalyzer,['https://fortiguard.com/advisory/FG-IR-20-054'],0,[],0,0,,,,,,,,,,,,,,,
9250,CVE-2020-12816,2020-09-24,4.3,Remote,Medium,Application,Fortinet,Fortinac,"['https://fortiguard.com/advisory/FG-IR-20-002'
 'https://www.fortiguard.com/psirt/FG-IR-20-002']",0,[],0,0,,,,,,,,,,,,,,,
9251,CVE-2020-12817,2020-09-24,6.5,Remote,Low,Application,Fortinet,Fortianalyzer,['https://fortiguard.com/advisory/FG-IR-20-054'],0,[],0,0,,,,,,,,,,,,,,,
9252,CVE-2020-12818,2020-09-24,5.0,Remote,Low,,,,"['https://fortiguard.com/advisory/FG-IR-20-033'
 'https://www.fortiguard.com/psirt/FG-IR-20-033']",0,[],0,0,,,,,,,,,,,,,,,
9253,CVE-2020-12821,2020-07-07,7.5,Remote,Low,Application,Protocol,Gossipsub,"['https://bitcoin.stackexchange.com/questions/61151/eclipse-attack-vs-sybil-attack'
 'https://github.com/libp2p/specs/tree/master/pubsub/gossipsub'
 'https://github.com/libp2p/specs/blob/master/pubsub/gossipsub/gossipsub-v1.1.md'
 'https://github.com/ipfs/blog/pull/450'
 'https://gateway.ipfs.io/ipfs/QmPWuNBs8h6a8KamRvGqhTq5UDYJRQsEEy37zDKjujQQQm/Gossipsub%20Evaluation%20Report.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9254,CVE-2020-12823,2020-05-12,7.5,Remote,Low,Application,Infradead,Openconnect,"['https://bugs.gentoo.org/721570'
 'https://gitlab.com/openconnect/openconnect/-/merge_requests/108'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00015.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/AYSXLXAPXD2T73T6JMHI5G2WP7KHAGMN/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/BEVTIH5UFX35CC7MVSYBGRM3D66ACFD5/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/25MFX4AZE7RDCUWOL4ZOE73YBOPUMQDX/'
 'https://security.gentoo.org/glsa/202006-15'
 'http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00039.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00056.html']",0,[],1,1,2020-06-15,,,,,,,,,,,,,,2020-06-15
9255,CVE-2020-12824,2020-09-25,5.0,Remote,Low,Application,Pexip,Pexip Infinity,"['https://docs.pexip.com/admin/security_bulletins.htm'
 'https://www.pexip.com']",0,[],0,0,,,,,,,,,,,,,,,
9256,CVE-2020-12825,2020-05-12,5.8,Remote,Medium,Application,Gnome,Libcroco,"['https://gitlab.gnome.org/GNOME/libcroco/-/issues/8'
 'http://www.openwall.com/lists/oss-security/2020/08/13/3'
 'http://www.openwall.com/lists/oss-security/2020/09/08/3']",0,[],0,0,,,,,,,,,,,,,,,
9257,CVE-2020-12826,2020-05-12,4.4,Local,Medium,OS,Canonical,Ubuntu Linux,"['https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.6.5'
 'https://github.com/torvalds/linux/commit/7395ea4e65c2a00d23185a3f63ad315756ba9cef'
 'https://www.openwall.com/lists/kernel-hardening/2020/03/25/1'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html'
 'https://usn.ubuntu.com/4391-1/' 'https://usn.ubuntu.com/4367-1/'
 'https://usn.ubuntu.com/4369-1/'
 'https://security.netapp.com/advisory/ntap-20200608-0001/'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html'
 'https://bugzilla.redhat.com/show_bug.cgi?id=1822077'
 'https://lists.openwall.net/linux-kernel/2020/03/24/1803']",0,[],1,1,,,,,2020-05-24,,,,2020-09-29,,,,,,2020-05-24
9258,CVE-2020-12827,2020-06-17,6.4,Remote,Low,Application,Mjml,Mjml,"['https://mjml.io/community' 'https://twitter.com/mjmlio'
 'https://github.com/mjmlio/mjml/releases/tag/v4.6.3'
 'https://github.com/mjmlio/mjml/commit/30e29ed2cdaec8684d60a6d12ea07b611c765a12'
 'http://seclists.org/fulldisclosure/2020/Jun/23'
 'https://rcesecurity.com'
 'http://packetstormsecurity.com/files/158111/MJML-4.6.2-Path-Traversal.html']",0,[],0,0,,,,,,,,,,,,,,,
9259,CVE-2020-12828,2020-05-21,10.0,Remote,Low,Application,Pango,Virtual Private Network Software Development Kit,['https://www.pango.co/sec31944/'],0,[],0,0,,,,,,,,,,,,,,,
9260,CVE-2020-12829,2020-08-31,2.1,Local,Low,OS,Canonical,Ubuntu Linux,"['https://bugzilla.redhat.com/show_bug.cgi?id=1808510'
 'https://usn.ubuntu.com/4467-1/'
 'https://www.debian.org/security/2020/dsa-4760']",0,[],1,1,,,,,2020-08-19,2020-09-06,,,,,,,,,2020-08-19
9261,CVE-2020-12830,2020-10-27,7.5,Remote,Low,,,,"['https://support.wdc.com/downloads.aspx?g=907&lang=en'
 'https://www.westerndigital.com/support/productsecurity/wdc-20007-my-cloud-firmware-version-5-04-114']",0,[],0,0,,,,,,,,,,,,,,,
9262,CVE-2020-12831,2020-05-13,4.3,Remote,Medium,Application,Linuxfoundation,Free Range Routing,"['https://github.com/FRRouting/frr/pull/6383'
 'https://bugzilla.redhat.com/show_bug.cgi?id=1830805']",0,[],1,1,,,,,,,,,2020-11-04,,,,,,2020-11-04
9263,CVE-2020-12832,2020-05-13,7.5,Remote,Low,Application,Simplefilelist,Simple-file-list,"['https://wordpress.org/plugins/simple-file-list/#developers'
 'https://plugins.trac.wordpress.org/changeset/2302759'
 'https://ctulhu.me/2020/05/16/cve-2020-12832/']",0,[],0,0,,,,,,,,,,,,,,,
9264,CVE-2020-12834,2020-05-15,7.5,Remote,Low,,,,['https://psytester.github.io/CVE-2020-12834/'],0,[],0,0,,,,,,,,,,,,,,,
9265,CVE-2020-12835,2020-05-20,7.5,Remote,Low,Application,Smartbear,Readyapi,"['http://packetstormsecurity.com/files/157772/Protection-Licensing-Toolkit-ReadyAPI-3.2.5-Code-Execution-Deserialization.html'
 'http://seclists.org/fulldisclosure/2020/May/38'
 'https://www.syss.de/pentest-blog/'
 'https://www.syss.de/fileadmin/dokumente/Publikationen/Advisories/SYSS-2019-039.txt']",0,[],0,0,,,,,,,,,,,,,,,
9266,CVE-2020-12837,2020-09-24,5.0,Remote,Low,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9267,CVE-2020-12838,2020-09-24,7.5,Remote,Low,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9268,CVE-2020-12839,2020-09-24,7.5,Remote,Low,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9269,CVE-2020-12840,2020-09-24,4.3,Remote,Medium,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9270,CVE-2020-12841,2020-09-24,4.3,Remote,Medium,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9271,CVE-2020-12842,2020-09-24,7.5,Remote,Low,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9272,CVE-2020-12843,2020-09-24,7.5,Remote,Low,,,,"['https://ismartgate.com/secure-garage-door/'
 'https://kth.diva-portal.org/smash/get/diva2:1464458/FULLTEXT01.pdf']",0,[],0,0,,,,,,,,,,,,,,,
9273,CVE-2020-12845,2020-07-27,5.0,Remote,Low,Application,Cherokee-project,Cherokee,"['http://cherokee-project.com/downloads.html'
 'https://github.com/cherokee/webserver/issues/1242'
 'https://github.com/cherokee/webserver/releases'
 'https://security.gentoo.org/glsa/202012-09']",0,[],1,1,2020-12-23,,,,,,,,,,,,,,2020-12-23
9274,CVE-2020-12846,2020-06-03,6.0,Remote,Medium,Application,Synacor,Zimbra Collaboration Suite,"['https://wiki.zimbra.com/wiki/Security_Center'
 'https://wiki.zimbra.com/wiki/Zimbra_Security_Advisories'
 'https://wiki.zimbra.com/wiki/Zimbra_Releases/9.0.0/P3']",0,[],0,0,,,,,,,,,,,,,,,
9275,CVE-2020-12847,2020-06-04,6.5,Remote,Low,Application,Pydio,Cells,"['https://www.coresecurity.com/advisories'
 'https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
9276,CVE-2020-12848,2020-06-05,5.8,Remote,Medium,Application,Pydio,Cells,"['https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html'
 'https://www.coresecurity.com/advisories']",0,[],0,0,,,,,,,,,,,,,,,
9277,CVE-2020-12849,2020-06-05,3.5,Remote,Medium,Application,Pydio,Cells,"['https://www.coresecurity.com/advisories'
 'https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
9278,CVE-2020-12850,2020-06-11,6.9,Local,Medium,Application,Pydio,Cells,"['https://www.coresecurity.com/advisories'
 'https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
9279,CVE-2020-12851,2020-06-04,5.5,Remote,Low,Application,Pydio,Cells,"['https://www.coresecurity.com/advisories'
 'https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
9280,CVE-2020-12852,2020-06-04,8.5,Remote,Medium,Application,Pydio,Cells,"['https://www.coresecurity.com/advisories'
 'https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
9281,CVE-2020-12853,2020-06-04,4.3,Remote,Medium,Application,Pydio,Cells,"['https://www.coresecurity.com/core-labs/advisories/pydio-cells-204-multiple-vulnerabilities'
 'http://packetstormsecurity.com/files/158002/Pydio-Cells-2.0.4-XSS-File-Write-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
